2023/11/07 09:33:48:480 	Total Order Loaded 592
2023/11/07 15:30:21:325 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:30:21:325 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:30:31:324 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:30:31:324 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:30:31:324 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:30:41:324 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:30:41:324 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:30:41:324 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:30:51:326 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:30:51:326 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:30:51:326 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:01:326 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:01:326 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:01:326 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:11:326 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:11:326 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:11:326 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:21:326 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:21:326 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:21:327 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:31:326 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:31:326 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:31:327 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:41:328 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:41:328 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:41:328 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:31:51:327 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:31:51:327 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:31:51:327 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:01:327 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:01:327 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:01:327 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:11:327 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:11:327 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:11:327 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:21:328 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:21:328 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:21:329 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:31:330 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:31:330 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:31:330 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:41:330 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:41:330 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:41:330 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:32:51:329 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:32:51:329 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:32:51:329 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:01:330 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:01:330 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:01:330 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:11:330 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:11:331 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:11:331 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:21:331 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:21:331 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:21:332 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:31:331 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:31:331 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:31:332 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:41:334 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:41:334 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:41:334 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:33:51:334 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:33:51:334 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:33:51:334 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:01:334 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:01:334 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:01:334 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:11:335 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:11:335 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:11:335 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:21:336 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:21:336 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:21:336 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:31:337 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:31:337 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:31:337 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:41:337 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:41:337 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:41:337 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:34:51:337 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:34:51:337 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:34:51:337 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:01:337 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:01:337 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:01:337 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:11:337 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:11:338 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:11:338 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:21:338 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:21:338 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:21:338 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:31:338 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:31:338 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:31:339 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:41:341 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:41:341 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:41:341 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:35:51:341 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:35:51:341 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:35:51:341 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:01:341 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:01:341 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:01:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:11:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:11:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:11:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:21:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:21:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:21:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:31:343 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:31:343 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:31:343 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:41:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:41:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:41:343 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:36:51:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:36:51:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:36:51:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:01:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:01:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:01:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:11:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:11:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:11:343 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:21:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:21:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:21:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:31:342 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:31:342 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:31:342 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:41:346 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:41:346 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:41:346 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:37:51:346 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:37:51:346 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:37:51:346 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:01:346 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:01:346 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:01:346 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:11:346 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:11:346 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:11:346 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:21:347 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:21:347 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:21:347 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:31:349 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:31:349 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:31:349 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:41:348 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:41:348 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:41:348 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:38:51:349 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:38:51:349 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:38:51:350 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:01:349 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:01:349 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:01:349 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:11:349 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:11:349 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:11:349 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:21:350 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:21:350 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:21:350 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:31:350 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:31:350 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:31:350 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:41:352 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:41:352 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:41:352 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:39:51:352 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:39:51:352 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:39:51:352 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:01:352 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:01:352 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:01:352 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:11:353 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:11:353 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:11:353 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:21:354 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:21:354 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:21:354 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:31:356 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:31:356 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:31:356 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:41:355 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:41:355 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:41:355 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 15:40:51:355 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 15:40:51:355 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 15:40:51:355 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
